"Date","Price","Open","High","Low","Change %"
"Aug 26, 1983","417.00","417.00","417.00","417.00","-1.47%"
"Aug 25, 1983","423.20","423.20","423.20","423.20","-0.19%"
"Aug 24, 1983","424.00","424.00","424.00","424.00","-0.56%"
"Aug 23, 1983","426.40","426.40","426.40","426.40","1.11%"
"Aug 22, 1983","421.70","421.70","421.70","421.70","0.96%"
"Aug 19, 1983","417.70","417.70","417.70","417.70","-0.90%"
"Aug 18, 1983","421.50","421.50","421.50","421.50","-0.24%"
"Aug 17, 1983","422.50","422.50","422.50","422.50","0.48%"
"Aug 16, 1983","420.50","420.50","420.50","420.50","1.08%"
"Aug 15, 1983","416.00","416.00","416.00","416.00","0.87%"
"Aug 12, 1983","412.40","412.40","412.40","412.40","0.17%"
"Aug 11, 1983","411.70","411.70","411.70","411.70","0.86%"
"Aug 10, 1983","408.20","408.20","408.20","408.20","-1.16%"
"Aug 09, 1983","413.00","413.00","413.00","413.00","1.10%"
"Aug 08, 1983","408.50","408.50","408.50","408.50","-0.29%"
"Aug 05, 1983","409.70","409.70","409.70","409.70","-1.04%"
"Aug 04, 1983","414.00","414.00","414.00","414.00","0.73%"
"Aug 03, 1983","411.00","411.00","411.00","411.00","-0.77%"
"Aug 02, 1983","414.20","414.20","414.20","414.20","0.73%"
"Aug 01, 1983","411.20","411.20","411.20","411.20","-2.56%"
"Jul 29, 1983","422.00","422.00","422.00","422.00","-0.82%"
"Jul 28, 1983","425.50","425.50","425.50","425.50","-0.16%"
"Jul 27, 1983","426.20","426.20","426.20","426.20","0.16%"
"Jul 26, 1983","425.50","425.50","425.50","425.50","0.83%"
"Jul 25, 1983","422.00","422.00","422.00","422.00","-0.35%"
"Jul 22, 1983","423.50","423.50","423.50","423.50","-1.44%"
"Jul 21, 1983","429.70","429.70","429.70","429.70","0.35%"
"Jul 20, 1983","428.20","428.20","428.20","428.20","1.06%"
"Jul 19, 1983","423.70","423.70","423.70","423.70","0.31%"
"Jul 18, 1983","422.40","422.40","422.40","422.40","0.05%"
"Jul 15, 1983","422.20","422.20","422.20","422.20","-0.94%"
"Jul 14, 1983","426.20","426.20","426.20","426.20","-0.23%"
"Jul 13, 1983","427.20","427.20","427.20","427.20","-0.42%"
"Jul 12, 1983","429.00","429.00","429.00","429.00","-0.35%"
"Jul 11, 1983","430.50","430.50","430.50","430.50","1.06%"
"Jul 08, 1983","426.00","426.00","426.00","426.00","3.35%"
"Jul 07, 1983","412.20","412.20","412.20","412.20","0.15%"
"Jul 06, 1983","411.60","411.60","411.60","411.60","0.22%"
"Jul 05, 1983","410.70","410.70","410.70","410.70","-1.32%"
"Jul 01, 1983","416.20","416.20","416.20","416.20","0.05%"
"Jun 30, 1983","416.00","416.00","416.00","416.00","0.29%"
"Jun 29, 1983","414.80","414.80","414.80","414.80","-0.29%"
"Jun 28, 1983","416.00","416.00","416.00","416.00","-0.83%"
"Jun 27, 1983","419.50","419.50","419.50","419.50","-0.94%"
"Jun 24, 1983","423.50","423.50","423.50","423.50","0.71%"
"Jun 23, 1983","420.50","420.50","420.50","420.50","0.00%"
"Jun 22, 1983","420.50","420.50","420.50","420.50","1.40%"
"Jun 21, 1983","414.70","414.70","414.70","414.70","-0.24%"
"Jun 20, 1983","415.70","415.70","415.70","415.70","0.05%"
"Jun 17, 1983","415.50","415.50","415.50","415.50","0.73%"
"Jun 16, 1983","412.50","412.50","412.50","412.50","1.05%"
"Jun 15, 1983","408.20","408.20","408.20","408.20","0.07%"
"Jun 14, 1983","407.90","407.90","407.90","407.90","-1.23%"
"Jun 13, 1983","413.00","413.00","413.00","413.00","0.44%"
"Jun 10, 1983","411.20","411.20","411.20","411.20","0.86%"
"Jun 09, 1983","407.70","407.70","407.70","407.70","1.17%"
"Jun 08, 1983","403.00","403.00","403.00","403.00","0.70%"
"Jun 07, 1983","400.20","400.20","400.20","400.20","-1.84%"
"Jun 06, 1983","407.70","407.70","407.70","407.70","-0.92%"
"Jun 03, 1983","411.50","411.50","411.50","411.50","-0.24%"
"Jun 02, 1983","412.50","412.50","412.50","412.50","0.61%"
"Jun 01, 1983","410.00","410.00","410.00","410.00","-6.29%"
"May 31, 1983","437.50","437.50","437.50","437.50","0.07%"
"May 27, 1983","437.20","437.20","437.20","437.20","-0.64%"
"May 26, 1983","440.00","440.00","440.00","440.00","-0.38%"
"May 25, 1983","441.70","441.70","441.70","441.70","1.12%"
"May 24, 1983","436.80","436.80","436.80","436.80","0.95%"
"May 23, 1983","432.70","432.70","432.70","432.70","-1.37%"
"May 20, 1983","438.70","438.70","438.70","438.70","-0.88%"
"May 19, 1983","442.60","442.60","442.60","442.60","-0.02%"
"May 18, 1983","442.70","442.70","442.70","442.70","0.45%"
"May 17, 1983","440.70","440.70","440.70","440.70","1.03%"
"May 16, 1983","436.20","436.20","436.20","436.20","-1.13%"
"May 13, 1983","441.20","441.20","441.20","441.20","0.34%"
"May 12, 1983","439.70","439.70","439.70","439.70","-0.74%"
"May 11, 1983","443.00","443.00","443.00","443.00","-0.16%"
"May 10, 1983","443.70","443.70","443.70","443.70","2.24%"
"May 09, 1983","434.00","434.00","434.00","434.00","0.65%"
"May 06, 1983","431.20","431.20","431.20","431.20","-0.58%"
"May 05, 1983","433.70","433.70","433.70","433.70","0.23%"
"May 04, 1983","432.70","432.70","432.70","432.70","-0.18%"
"May 03, 1983","433.50","433.50","433.50","433.50","1.17%"
"May 02, 1983","428.50","428.50","428.50","428.50","-0.16%"
"Apr 29, 1983","429.20","429.20","429.20","429.20","0.16%"
"Apr 28, 1983","428.50","428.50","428.50","428.50","-1.31%"
"Apr 27, 1983","434.20","434.20","434.20","434.20","-0.30%"
"Apr 26, 1983","435.50","435.50","435.50","435.50","-1.36%"
"Apr 25, 1983","441.50","441.50","441.50","441.50","1.03%"
"Apr 22, 1983","437.00","437.00","437.00","437.00","-0.57%"
"Apr 21, 1983","439.50","439.50","439.50","439.50","1.34%"
"Apr 20, 1983","433.70","433.70","433.70","433.70","-1.32%"
"Apr 19, 1983","439.50","439.50","439.50","439.50","-0.79%"
"Apr 18, 1983","443.00","443.00","443.00","443.00","1.49%"
"Apr 15, 1983","436.50","436.50","436.50","436.50","0.23%"
"Apr 14, 1983","435.50","435.50","435.50","435.50","1.47%"
"Apr 13, 1983","429.20","429.20","429.20","429.20","-0.81%"
"Apr 12, 1983","432.70","432.70","432.70","432.70","1.41%"
"Apr 11, 1983","426.70","426.70","426.70","426.70","1.31%"
"Apr 08, 1983","421.20","421.20","421.20","421.20","-1.06%"
"Apr 07, 1983","425.70","425.70","425.70","425.70","-0.65%"
"Apr 06, 1983","428.50","428.50","428.50","428.50","0.42%"
"Apr 05, 1983","426.70","426.70","426.70","426.70","2.33%"
"Apr 04, 1983","417.00","417.00","417.00","417.00","0.55%"
"Mar 31, 1983","414.70","414.70","414.70","414.70","-0.79%"
"Mar 30, 1983","418.00","418.00","418.00","418.00","1.28%"
"Mar 29, 1983","412.70","412.70","412.70","412.70","0.98%"
"Mar 28, 1983","408.70","408.70","408.70","408.70","-0.73%"
"Mar 25, 1983","411.70","411.70","411.70","411.70","-0.91%"
"Mar 24, 1983","415.50","415.50","415.50","415.50","1.34%"
"Mar 23, 1983","410.00","410.00","410.00","410.00","-2.66%"
"Mar 22, 1983","421.20","421.20","421.20","421.20","1.62%"
"Mar 21, 1983","414.50","414.50","414.50","414.50","-1.71%"
"Mar 18, 1983","421.70","421.70","421.70","421.70","1.25%"
"Mar 17, 1983","416.50","416.50","416.50","416.50","-0.60%"
"Mar 16, 1983","419.00","419.00","419.00","419.00","-3.57%"
"Mar 15, 1983","434.50","434.50","434.50","434.50","1.40%"
"Mar 14, 1983","428.50","428.50","428.50","428.50","1.90%"
"Mar 11, 1983","420.50","420.50","420.50","420.50","-3.27%"
"Mar 10, 1983","434.70","434.70","434.70","434.70","2.04%"
"Mar 09, 1983","426.00","426.00","426.00","426.00","2.04%"
"Mar 08, 1983","417.50","417.50","417.50","417.50","-0.76%"
"Mar 07, 1983","420.70","420.70","420.70","420.70","1.99%"
"Mar 04, 1983","412.50","412.50","412.50","412.50","-3.96%"
"Mar 03, 1983","429.50","429.50","429.50","429.50","-0.12%"
"Mar 02, 1983","430.00","430.00","430.00","430.00","3.86%"
"Mar 01, 1983","414.00","414.00","414.00","414.00","1.35%"
"Feb 28, 1983","408.50","408.50","408.50","408.50","-12.09%"
"Feb 25, 1983","464.70","464.70","464.70","464.70","-2.17%"
"Feb 24, 1983","475.00","475.00","475.00","475.00","1.02%"
"Feb 23, 1983","470.20","470.20","470.20","470.20","-3.15%"
"Feb 22, 1983","485.50","485.50","485.50","485.50","-3.57%"
"Feb 18, 1983","503.50","503.50","503.50","503.50","-0.24%"
"Feb 17, 1983","504.70","504.70","504.70","504.70","-0.75%"
"Feb 16, 1983","508.50","508.50","508.50","508.50","-0.14%"
"Feb 15, 1983","509.20","509.20","509.20","509.20","1.74%"
"Feb 14, 1983","500.50","500.50","500.50","500.50","-0.79%"
"Feb 11, 1983","504.50","504.50","504.50","504.50","1.71%"
"Feb 10, 1983","496.00","496.00","496.00","496.00","1.12%"
"Feb 09, 1983","490.50","490.50","490.50","490.50","-1.35%"
"Feb 08, 1983","497.20","497.20","497.20","497.20","1.43%"
"Feb 07, 1983","490.20","490.20","490.20","490.20","-1.66%"
"Feb 04, 1983","498.50","498.50","498.50","498.50","-0.99%"
"Feb 03, 1983","503.50","503.50","503.50","503.50","1.06%"
"Feb 02, 1983","498.20","498.20","498.20","498.20","-2.03%"
"Feb 01, 1983","508.50","508.50","508.50","508.50","1.80%"
"Jan 31, 1983","499.50","499.50","499.50","499.50","1.17%"
"Jan 28, 1983","493.70","493.70","493.70","493.70","-0.56%"
"Jan 27, 1983","496.50","496.50","496.50","496.50","2.06%"
"Jan 26, 1983","486.50","486.50","486.50","486.50","-0.45%"
"Jan 25, 1983","488.70","488.70","488.70","488.70","2.67%"
"Jan 24, 1983","476.00","476.00","476.00","476.00","-1.86%"
"Jan 21, 1983","485.00","485.00","485.00","485.00","-0.45%"
"Jan 20, 1983","487.20","487.20","487.20","487.20","-1.68%"
"Jan 19, 1983","495.50","495.50","495.50","495.50","2.16%"
"Jan 18, 1983","485.00","485.00","485.00","485.00","-2.71%"
"Jan 17, 1983","498.50","498.50","498.50","498.50","3.17%"
"Jan 14, 1983","483.20","483.20","483.20","483.20","-1.02%"
"Jan 13, 1983","488.20","488.20","488.20","488.20","1.60%"
"Jan 12, 1983","480.50","480.50","480.50","480.50","-0.83%"
"Jan 11, 1983","484.50","484.50","484.50","484.50","2.22%"
"Jan 10, 1983","474.00","474.00","474.00","474.00","1.94%"
"Jan 07, 1983","465.00","465.00","465.00","465.00","2.31%"
"Jan 06, 1983","454.50","454.50","454.50","454.50","0.11%"
"Jan 05, 1983","454.00","454.00","454.00","454.00","1.00%"
"Jan 04, 1983","449.50","449.50","449.50","449.50","-0.55%"
"Jan 03, 1983","452.00","452.00","452.00","452.00","-1.07%"
"Dec 30, 1982","456.90","456.90","456.90","456.90","-0.78%"
"Dec 29, 1982","460.50","460.50","460.50","460.50","1.10%"
"Dec 28, 1982","455.50","455.50","455.50","455.50","-0.33%"
"Dec 27, 1982","457.00","457.00","457.00","457.00","2.54%"
"Dec 23, 1982","445.70","445.70","445.70","445.70","-0.34%"
"Dec 22, 1982","447.20","447.20","447.20","447.20","1.13%"
"Dec 21, 1982","442.20","442.20","442.20","442.20","0.45%"
"Dec 20, 1982","440.20","440.20","440.20","440.20","0.73%"
"Dec 17, 1982","437.00","437.00","437.00","437.00","-0.73%"
"Dec 16, 1982","440.20","440.20","440.20","440.20","0.62%"
"Dec 15, 1982","437.50","437.50","437.50","437.50","-2.65%"
"Dec 14, 1982","449.40","449.40","449.40","449.40","2.44%"
"Dec 13, 1982","438.70","438.70","438.70","438.70","0.69%"
"Dec 10, 1982","435.70","435.70","435.70","435.70","-0.41%"
"Dec 09, 1982","437.50","437.50","437.50","437.50","-1.69%"
"Dec 08, 1982","445.00","445.00","445.00","445.00","-2.09%"
"Dec 07, 1982","454.50","454.50","454.50","454.50","2.09%"
"Dec 06, 1982","445.20","445.20","445.20","445.20","0.91%"
"Dec 03, 1982","441.20","441.20","441.20","441.20","-1.12%"
"Dec 02, 1982","446.20","446.20","446.20","446.20","1.36%"
"Dec 01, 1982","440.20","440.20","440.20","440.20","0.96%"
"Nov 30, 1982","436.00","436.00","436.00","436.00","0.46%"
"Nov 29, 1982","434.00","434.00","434.00","434.00","6.90%"
"Nov 26, 1982","406.00","406.00","406.00","406.00","-0.78%"
"Nov 24, 1982","409.20","409.20","409.20","409.20","0.79%"
"Nov 23, 1982","406.00","406.00","406.00","406.00","-1.10%"
"Nov 22, 1982","410.50","410.50","410.50","410.50","-1.70%"
"Nov 19, 1982","417.60","417.60","417.60","417.60","2.23%"
"Nov 18, 1982","408.50","408.50","408.50","408.50","-0.97%"
"Nov 17, 1982","412.50","412.50","412.50","412.50","1.23%"
"Nov 16, 1982","407.50","407.50","407.50","407.50","1.07%"
"Nov 15, 1982","403.20","403.20","403.20","403.20","1.31%"
"Nov 12, 1982","398.00","398.00","398.00","398.00","-0.80%"
"Nov 11, 1982","401.20","401.20","401.20","401.20","-2.38%"
"Nov 10, 1982","411.00","411.00","411.00","411.00","0.44%"
"Nov 09, 1982","409.20","409.20","409.20","409.20","0.49%"
"Nov 08, 1982","407.20","407.20","407.20","407.20","-2.47%"
"Nov 05, 1982","417.50","417.50","417.50","417.50","-1.70%"
"Nov 04, 1982","424.70","424.70","424.70","424.70","-0.65%"
"Nov 03, 1982","427.50","427.50","427.50","427.50","2.22%"
"Oct 28, 1982","418.20","418.20","418.20","418.20","0.12%"
"Oct 27, 1982","417.70","417.70","417.70","417.70","-0.36%"
"Oct 26, 1982","419.20","419.20","419.20","419.20","0.14%"
"Oct 25, 1982","418.60","418.60","418.60","418.60","-2.20%"
"Oct 22, 1982","428.00","428.00","428.00","428.00","-1.04%"
"Oct 21, 1982","432.50","432.50","432.50","432.50","2.49%"
"Oct 20, 1982","422.00","422.00","422.00","422.00","-4.42%"
"Oct 19, 1982","441.50","441.50","441.50","441.50","3.11%"
"Oct 18, 1982","428.20","428.20","428.20","428.20","-0.99%"
"Oct 15, 1982","432.50","432.50","432.50","432.50","-3.46%"
"Oct 14, 1982","448.00","448.00","448.00","448.00","4.50%"
"Oct 13, 1982","428.70","428.70","428.70","428.70","-2.83%"
"Oct 12, 1982","441.20","441.20","441.20","441.20","1.89%"
"Oct 08, 1982","433.00","433.00","433.00","433.00","3.46%"
"Oct 07, 1982","418.50","418.50","418.50","418.50","3.59%"
"Oct 06, 1982","404.00","404.00","404.00","404.00","3.54%"
"Oct 05, 1982","390.20","390.20","390.20","390.20","0.70%"
"Oct 04, 1982","387.50","387.50","387.50","387.50","-3.61%"
"Oct 01, 1982","402.00","402.00","402.00","402.00","1.26%"
"Sep 30, 1982","397.00","397.00","397.00","397.00","-3.10%"
"Sep 29, 1982","409.70","409.70","409.70","409.70","-0.19%"
"Sep 28, 1982","410.50","410.50","410.50","410.50","-0.77%"
"Sep 27, 1982","413.70","413.70","413.70","413.70","-4.01%"
"Sep 24, 1982","431.00","431.00","431.00","431.00","-1.10%"
"Sep 23, 1982","435.80","435.80","435.80","435.80","-1.78%"
"Sep 22, 1982","443.70","443.70","443.70","443.70","4.03%"
"Sep 21, 1982","426.50","426.50","426.50","426.50","0.54%"
"Sep 20, 1982","424.20","424.20","424.20","424.20","-3.92%"
"Sep 17, 1982","441.50","441.50","441.50","441.50","-1.56%"
"Sep 16, 1982","448.50","448.50","448.50","448.50","1.20%"
"Sep 15, 1982","443.20","443.20","443.20","443.20","-2.42%"
"Sep 14, 1982","454.20","454.20","454.20","454.20","3.46%"
"Sep 13, 1982","439.00","439.00","439.00","439.00","-3.09%"
"Sep 10, 1982","453.00","453.00","453.00","453.00","-2.79%"
"Sep 09, 1982","466.00","466.00","466.00","466.00","1.75%"
"Sep 08, 1982","458.00","458.00","458.00","458.00","-4.78%"
"Sep 07, 1982","481.00","481.00","481.00","481.00","5.71%"
"Sep 03, 1982","455.00","455.00","455.00","455.00","11.06%"
"Sep 02, 1982","409.70","409.70","409.70","409.70","1.11%"
"Sep 01, 1982","405.20","405.20","405.20","405.20","-1.53%"
"Aug 31, 1982","411.50","411.50","411.50","411.50","2.31%"
"Aug 30, 1982","402.20","402.20","402.20","402.20","-3.78%"
"Aug 27, 1982","418.00","418.00","418.00","418.00","0.24%"
"Aug 26, 1982","417.00","417.00","417.00","417.00","3.99%"
"Aug 25, 1982","401.00","401.00","401.00","401.00","-1.64%"
"Aug 24, 1982","407.70","407.70","407.70","407.70","3.35%"
"Aug 23, 1982","394.50","394.50","394.50","394.50","2.07%"
"Aug 20, 1982","386.50","386.50","386.50","386.50","8.38%"
"Aug 19, 1982","356.60","356.60","356.60","356.60","-0.31%"
"Aug 18, 1982","357.70","357.70","357.70","357.70","5.92%"
"Aug 17, 1982","337.70","337.70","337.70","337.70","-1.17%"
"Aug 16, 1982","341.70","341.70","341.70","341.70","1.09%"
"Aug 13, 1982","338.00","338.00","338.00","338.00","0.99%"
"Aug 12, 1982","334.70","334.70","334.70","334.70","0.36%"
"Aug 11, 1982","333.50","333.50","333.50","333.50","-1.39%"
"Aug 10, 1982","338.20","338.20","338.20","338.20","0.65%"
"Aug 09, 1982","336.00","336.00","336.00","336.00","-2.52%"
"Aug 06, 1982","344.70","344.70","344.70","344.70","-0.52%"
"Aug 05, 1982","346.50","346.50","346.50","346.50","0.09%"
"Aug 04, 1982","346.20","346.20","346.20","346.20","-0.86%"
"Aug 03, 1982","349.20","349.20","349.20","349.20","-0.60%"
"Aug 02, 1982","351.30","351.30","351.30","351.30","2.45%"
"Jul 30, 1982","342.90","342.90","342.90","342.90","0.12%"
"Jul 29, 1982","342.50","342.50","342.50","342.50","-1.30%"
"Jul 28, 1982","347.00","347.00","347.00","347.00","-1.20%"
"Jul 27, 1982","351.20","351.20","351.20","351.20","-0.28%"
"Jul 26, 1982","352.20","352.20","352.20","352.20","-3.03%"
"Jul 23, 1982","363.20","363.20","363.20","363.20","2.89%"
"Jul 22, 1982","353.00","353.00","353.00","353.00","-3.68%"
"Jul 21, 1982","366.50","366.50","366.50","366.50","5.41%"
"Jul 20, 1982","347.70","347.70","347.70","347.70","0.06%"
"Jul 19, 1982","347.50","347.50","347.50","347.50","0.14%"
"Jul 16, 1982","347.00","347.00","347.00","347.00","-0.91%"
"Jul 15, 1982","350.20","350.20","350.20","350.20","-0.71%"
"Jul 14, 1982","352.70","352.70","352.70","352.70","0.06%"
"Jul 13, 1982","352.50","352.50","352.50","352.50","2.77%"
"Jul 12, 1982","343.00","343.00","343.00","343.00","4.41%"
"Jul 09, 1982","328.50","328.50","328.50","328.50","4.78%"
"Jul 08, 1982","313.50","313.50","313.50","313.50","2.22%"
"Jul 07, 1982","306.70","306.70","306.70","306.70","-1.38%"
"Jul 06, 1982","311.00","311.00","311.00","311.00","-0.54%"
"Jul 02, 1982","312.70","312.70","312.70","312.70","0.81%"
"Jul 01, 1982","310.20","310.20","310.20","310.20","-2.30%"
"Jun 30, 1982","317.50","317.50","317.50","317.50","2.75%"
"Jun 29, 1982","309.00","309.00","309.00","309.00","1.73%"
"Jun 28, 1982","303.75","303.75","303.75","303.75","-0.57%"
"Jun 25, 1982","305.50","305.50","305.50","305.50","-1.53%"
"Jun 24, 1982","310.25","310.25","310.25","310.25","2.06%"
"Jun 23, 1982","304.00","304.00","304.00","304.00","0.00%"
"Jun 22, 1982","304.00","304.00","304.00","304.00","2.44%"
"Jun 21, 1982","296.75","296.75","296.75","296.75","-3.89%"
"Jun 18, 1982","308.75","308.75","308.75","308.75","-0.08%"
"Jun 17, 1982","309.00","309.00","309.00","309.00","-2.52%"
"Jun 16, 1982","317.00","317.00","317.00","317.00","0.63%"
"Jun 15, 1982","315.00","315.00","315.00","315.00","-1.79%"
"Jun 14, 1982","320.75","320.75","320.75","320.75","-1.38%"
"Jun 11, 1982","325.25","325.25","325.25","325.25","-0.46%"
"Jun 10, 1982","326.75","326.75","326.75","326.75","0.23%"
"Jun 09, 1982","326.00","326.00","326.00","326.00","-0.84%"
"Jun 08, 1982","328.75","328.75","328.75","328.75","1.08%"
"Jun 07, 1982","325.25","325.25","325.25","325.25","2.04%"
"Jun 04, 1982","318.75","318.75","318.75","318.75","-0.50%"
"Jun 03, 1982","320.35","320.35","320.35","320.35","0.58%"
"Jun 02, 1982","318.50","318.50","318.50","318.50","-0.08%"
"Jun 01, 1982","318.75","318.75","318.75","318.75","-2.00%"
"May 31, 1982","325.25","325.25","325.25","325.25","0.00%"
"May 28, 1982","325.25","325.25","325.25","325.25","0.31%"
"May 27, 1982","324.25","324.25","324.25","324.25","-1.82%"
"May 26, 1982","330.25","330.25","330.25","330.25","0.72%"
"May 25, 1982","327.90","327.90","327.90","327.90","-0.33%"
"May 24, 1982","329.00","329.00","329.00","329.00","-2.81%"
"May 21, 1982","338.50","338.50","338.50","338.50","-1.17%"
"May 20, 1982","342.50","342.50","342.50","342.50","0.15%"
"May 19, 1982","342.00","342.00","342.00","342.00","1.18%"
"May 18, 1982","338.00","338.00","338.00","338.00","-0.15%"
"May 17, 1982","338.50","338.50","338.50","338.50","1.58%"
"May 14, 1982","333.25","333.25","333.25","333.25","0.68%"
"May 13, 1982","331.00","331.00","331.00","331.00","-0.15%"
"May 12, 1982","331.50","331.50","331.50","331.50","-0.23%"
"May 11, 1982","332.25","332.25","332.25","332.25","0.99%"
"May 10, 1982","329.00","329.00","329.00","329.00","-1.72%"
"May 07, 1982","334.75","334.75","334.75","334.75","0.07%"
"May 06, 1982","334.50","334.50","334.50","334.50","-1.15%"
"May 05, 1982","338.40","338.40","338.40","338.40","-0.98%"
"May 04, 1982","341.75","341.75","341.75","341.75","-1.09%"
"May 03, 1982","345.50","345.50","345.50","345.50","-4.36%"
"Apr 30, 1982","361.25","361.25","361.25","361.25","3.58%"
"Apr 29, 1982","348.75","348.75","348.75","348.75","-1.62%"
"Apr 28, 1982","354.50","354.50","354.50","354.50","0.78%"
"Apr 27, 1982","351.75","351.75","351.75","351.75","-1.47%"
"Apr 26, 1982","357.00","357.00","357.00","357.00","1.35%"
"Apr 23, 1982","352.25","352.25","352.25","352.25","2.10%"
"Apr 22, 1982","345.00","345.00","345.00","345.00","-0.50%"
